error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
3983.828675496265,339.47154694600613,719,7723,0.0007599541659694425,0.06840089202331388,0.0016588156440129336,0.03375133926809584,119.4136690784172,125.31469231729693,0.7680787995563435,0.029015605022486898,0.013150257881525098,0.008583442164467011,489.71452352541405
4001.3316352155102,540.2937704679935,1271,13618,0.0007784289541024924,0.06858980578994443,0.0013546101254247175,0.034051653088828966,23.203690965285702,25.435408484234184,0.6578694233629201,0.02840719495380325,0.013642730131009553,0.009396520165168747,406.02603327146016
3983.739945310994,387.4370107919967,997,9958,0.0007278251102622277,0.06838749730668667,0.0016597366182997057,0.03375031955787218,270.66518643172367,260.5624658432045,0.76840574812897,0.029014781241918378,0.013147074691940317,0.008581900014968101,490.0345936586025
3994.953606851221,545.1934984729887,1308,12731,0.0007371293942862734,0.0686909523378806,0.0012070906631022767,0.034199800709369566,563.2120861063579,553.7531125160724,0.6049534067468596,0.027992884706590067,0.014016615622058061,0.009950380529628844,364.5216266751394
4000.67577607319,423.95488421099435,1086,10836,0.0007460026804000092,0.0686514701194064,0.0012858705800297672,0.03412247026960639,523.9177568095498,528.1155283151849,0.6334816312517761,0.028230777949839553,0.013809729489610865,0.00963385784287182,386.752559257399
2397.772823349416,484.2893164470006,1293,13725,0.0007940137204440816,0.07203745323780718,0.00046793008100436253,0.03280289409579474,574.7395865728781,641.0352256680205,0.27744581177069116,0.021657108263370188,0.019094891595512975,0.020992647478444516,129.01057683466408
3988.1113560249364,448.78626374099986,1143,11758,0.0007415912413370482,0.0684118140075941,0.001602970571865872,0.03380452773840342,958.5472907079084,957.8059941067938,0.7478631407914159,0.028920635423860697,0.013222274486625812,0.008708250406513927,474.54251211960263
2397.774006984847,370.76065937799285,1055,10235,0.0007063960589897845,0.07204586639066876,0.00046788160481490114,0.03280296053074016,795.5386153414663,701.5987785886695,0.27746962896057514,0.021660610168324112,0.019098699787518058,0.020989314178727903,128.99544207051653
2397.773625128505,511.51881081399915,1309,12999,0.0007053738007889183,0.07205016052744653,0.0004678708225208175,0.032803294523148875,759.0716069595624,667.5351642803691,0.27754866013104984,0.02166527605725599,0.019104312178682182,0.02098521561866671,128.9993880476348
2397.772999281803,455.95071237700176,1175,12074,0.0007343213337239822,0.07204016718275896,0.00046789434608509147,0.03280295726216303,513.6097164498849,491.14573949414466,0.27748788542665187,0.021660591570317276,0.0190990595761604,0.02098950401116045,129.0032614539232
2397.773602403235,509.9679911300045,1340,14414,0.000725750567836217,0.07203957914557585,0.0004678962343730636,0.03280373519928308,850.3803003949774,793.7538357251589,0.27740609303740565,0.021659702061576185,0.019093346921215004,0.020990418892197413,129.00521699211026
2397.771516583342,432.59343828400597,1047,11246,0.0005398396313859987,0.07203930366419196,0.000467839517143666,0.03280382251424701,155.0877453957178,67.95025043533033,0.2774872004092997,0.021661185930413312,0.019100221549101536,0.020989051218874382,128.99320651998633
2397.77339723062,641.7110582360037,1745,17172,0.0007923060644881355,0.07204532659592536,0.0004679250601991968,0.032802409961517204,830.2553135320031,922.425810926871,0.277516974074258,0.02166041818159446,0.019102473903150972,0.02098913436826334,129.00004556793337
2397.772412883536,472.4220966909925,1262,12303,0.0007235054261427838,0.07204034814932918,0.0004678956653186102,0.032802094925708195,334.97870512821163,310.7943423138889,0.27742096419354445,0.021658699455789115,0.01909615689819807,0.020992064439245173,128.99417695292317
2397.771986086204,489.18575325398706,1264,13241,0.0007165080739237175,0.07204462059922959,0.000467938881431106,0.03280259319020016,380.10871213447103,345.42085976673314,0.27744532542971717,0.02166100282868153,0.019095422406781578,0.02099058967299662,129.0051950506858
2397.7716362450496,432.47946751899144,1081,11153,0.0007971898876857133,0.07204145281912472,0.00046788965183619925,0.03280361744512547,291.1770737057129,327.2030402709263,0.2774974922452617,0.021661277137183497,0.0190999913434591,0.020988657769306994,129.000735322262
3984.873231746675,663.8624705919938,1892,17626,0.0007449689737807317,0.06839535659763941,0.0016458640825688794,0.03375956432123951,151.917894345967,153.2316194160447,0.7621630369037907,0.02898938342208494,0.013148325349886816,0.008621161456138395,486.059700870348
2397.770764717374,512.8922502339992,1313,14114,0.0005487498057690213,0.07204875550127769,0.00046795469860667704,0.03280314936670415,140.9005970989784,65.11545106182663,0.2775047173456308,0.021659696883059746,0.019098860566229194,0.020989627043665457,129.0135056280398
2397.7736645021023,793.3225039780082,1962,17009,0.0007822739397592586,0.0720450475629438,0.00046792249699615046,0.03280206785169028,915.1191646014302,992.2277109203493,0.2773857134986785,0.02165793854128267,0.019092535698169728,0.020993111681513854,129.0009778956746
2397.7734109244902,505.8573016500013,1342,13829,0.0007605850127877556,0.0720356242540391,0.00046796175727947624,0.03280172037772452,633.8674867286649,650.5708863745974,0.27738630231015193,0.021658371807686334,0.019092615811363907,0.020991956836171496,129.004563877927
2397.772594797448,672.5530655629991,1960,18010,0.0006787766631725293,0.0720389784600145,0.00046792757752154375,0.03280286188841306,374.6137540692013,302.8822636326121,0.27747399430614306,0.021660009543657165,0.019097583593030012,0.020990453776904623,129.0073859914766
2397.773457359346,420.64976369299984,1134,11350,0.0007616883775924327,0.07203881545920797,0.00046789353596118764,0.03280371010962734,887.0608858012287,913.0245219411023,0.27755184102322406,0.0216597124189326,0.019102965774105744,0.020989387244637694,129.00523011598338
3980.8908226441868,552.0583307969937,1547,15448,0.0007316305567584319,0.06835875994954056,0.0016963324257527604,0.033716016672735376,701.3762486568015,682.9528462286506,0.782075489202226,0.029076333646426353,0.013109491786535938,0.008499841399485565,499.99967963178295
3985.135117145201,571.1401134949992,1727,15922,0.0007630975838872223,0.06843294725161404,0.0016423012006374985,0.03376367113637193,529.4137211561799,559.6148971524152,0.7642257303817309,0.029008763907917096,0.013209868269582216,0.008596062623363612,485.16182062507966
2397.766946619399,481.0165151730034,1381,13028,0.001054936631919856,0.07203641387574768,0.00046796732152467544,0.032802661333969516,130.54584528653345,236.36519235769234,0.2775240891738833,0.021658613253680053,0.01909980472645897,0.020988716195836483,129.01882169939847
2260.5093341020697,1334.5540257959947,3421,37169,0.29380672073932973,0.09325474515925511,0.00047317841295113053,0.03267703124138411,0.006946948211442403,4.82948446276426,0.24229154758725624,0.020213837854348573,0.016327402409521203,0.02239357713694876,130.78522294677674
2397.771097509822,762.7243956839957,2219,21109,0.0005310405386422262,0.07204613358781632,0.0004678838273389676,0.032803377274716786,146.3409763280216,60.702998278816295,0.2775014048033483,0.021660314556003157,0.01910032554344671,0.020989091510998484,129.0010178923449
3990.116241409905,364.34296588900906,985,10191,0.0007418962277774844,0.06844423363359915,0.0015762730854289634,0.0338303008488856,207.4555348853059,207.36825901014396,0.7379916889200983,0.028876823928415795,0.013256422102488594,0.008772711837081146,467.1830985680308
2397.7729183322563,492.09218664999935,1391,13662,0.0007320211153928575,0.07203467073637268,0.000467860078916839,0.032804031841118596,760.0198575149883,722.1945477032458,0.2774220088560098,0.021657508597916708,0.019094515724646894,0.020991679827475018,129.00463190579788
2397.6285911498207,440.4081262700056,1124,11298,0.002230308738728276,0.07205525891869644,0.0004679356998270267,0.032802871043594625,8.862617514827793,43.79512945717526,0.27746884446420755,0.021660948658386837,0.01909804189496954,0.020989845181059466,129.0046289466196
2397.773763863648,527.5430018449988,1457,15197,0.0006972337280530861,0.0720418109284834,0.0004678262436731581,0.032803736855900205,999.7687856409976,857.241219708867,0.2773182518110872,0.02165639195978351,0.01908967874580188,0.020994689986146942,128.98691934333098
2397.772911463027,369.32901810799376,1026,10554,0.0007654400662427763,0.07204211860398023,0.00046790163576393076,0.03280343663532945,444.37476453528404,461.7502796169951,0.27761262654005087,0.021661134154137566,0.019107223953329262,0.02098691650144333,129.00640009810826
2397.774023401893,464.5193608720001,1251,12948,0.0007347298372771444,0.07204315273478687,0.0004679309475800019,0.03280373311839913,942.8114939851396,902.8275872074413,0.2774362583701379,0.02165968525466585,0.019094177183045978,0.02098904143910499,129.01439943563088
3998.2259435222795,524.5744685940008,1386,14915,0.0007463388953906503,0.06852223265580923,0.0014493539362930314,0.03395615557643824,90.89194116978065,91.8634903330499,0.6920322888873012,0.02862272089028932,0.013458151835172169,0.009107377845344796,432.30272970147956
2260.521353484549,1072.153260880994,2814,30058,0.22599430252819355,0.09324040001833866,0.00047318298869955316,0.03267681287367184,0.006952036248344093,3.7158656077931127,0.2422793439581928,0.020216642788656453,0.01632731887012864,0.022392512066596006,130.77840335961181
2397.7726677915252,502.6935381999938,1461,14035,0.0009567753567973816,0.07203935979253188,0.0004678237138366279,0.03280440503843235,496.59013425185253,769.0968656566193,0.2774273148701557,0.021657923384702866,0.019095665453497633,0.020991812954812093,128.99683183845906
2397.7732588555677,406.8022089330043,1092,11091,0.0008961766844560292,0.07204211386989308,0.0004678402228536582,0.03280377168953295,618.3301596421521,857.9464871652817,0.2774863932453042,0.021661164846697667,0.019099430438210212,0.020988863923560454,128.99673519258366
2397.7727883419557,486.3784820800065,1392,13574,0.0008936828650224333,0.07203842342288447,0.0004679190452288734,0.03280252280740325,544.6863365294276,752.3294223564142,0.27738819678685234,0.021653514980078902,0.019091726087057264,0.02099545865046857,129.01003204824633
2397.7732275898675,563.4008901589987,1690,16135,0.0008906226232704877,0.07203867705738944,0.0004679455780565064,0.03280231876329764,712.2183692304533,977.5738701930139,0.2774503477519375,0.021659806689235134,0.019096746917269144,0.02099043387554719,129.00219650837496
2397.7736696676066,451.717171013006,1313,12381,0.0007706388975086126,0.07204434305460522,0.0004678925070431873,0.03280309224367322,949.308976436068,999.7665665704781,0.27747325903179215,0.021661956688616087,0.019099704979128232,0.02098984513981893,128.99348479344292
4000.994875023461,466.5444171709969,1317,13435,0.0007306226384964043,0.06864114456695536,0.0012964060770706317,0.03411079075469635,322.55677285667645,311.85502998662196,0.6363838199459291,0.028255324082625516,0.013765938159939888,0.009602243061715228,389.6809255312324
3984.2134412323926,611.0009936839924,1647,17148,0.0007320503720208468,0.06839152164104009,0.0016539000904133379,0.03375594603509205,999.9995933649573,973.8470094396519,0.7651914726447964,0.028999846812312588,0.013135977972906335,0.008602003522708682,488.4007074090687
39303.04264212202,232.39348452999548,574,6195,5.247115781687832e-06,0.14297642114955939,0.0015627217225894013,0.02460394087547988,287.38105697753775,286.72629414556087,1.7183127192299198e-07,0.33605430332412284,7.030282838276668e-05,0.06505070629100577,316.3545058064535
2397.7733327820433,511.5741729109868,1386,14851,0.000726061607529637,0.07203478598257916,0.00046788697647623395,0.032802698739186904,666.7595035077096,623.018618838265,0.2773190300723702,0.021655680788798724,0.01908925127897287,0.02099442926479202,128.9949222904301
2397.770856161823,665.9131621440029,2128,18640,0.0008184501303077351,0.07204931323056844,0.0004678403437712095,0.032803113708143046,227.00409812434128,267.938087283017,0.27736945011146563,0.02165788195451797,0.01909315769345889,0.02099494046704368,128.98504789056355
2397.7739724224593,305.43893124400347,846,8443,0.0007599647838558377,0.07203376063390461,0.0004679181888905624,0.03280300881475033,960.5419374463729,984.1000691986403,0.27735920926357643,0.021657020590522498,0.019090002204570897,0.02099283924814902,129.0053005261441
2397.773488270223,539.6482591070089,1461,15796,0.0005988923089591093,0.07204105961046224,0.00046794295211516405,0.032802017964686306,746.8275220792807,444.8598813875157,0.27741916094198193,0.02165615494656199,0.01909530619372884,0.020993880186706854,128.99814674114037
2397.7735500797517,470.6133878319961,1243,13211,0.0007456807054949059,0.07204311468521132,0.00046790978957786074,0.03280245289679593,858.5287169952205,847.2602401882687,0.2775406538969936,0.02166039431731934,0.01910271400751396,0.020988940571028566,129.00290445725307
4000.805260786036,349.33287696901243,1033,10119,0.0007327251004994822,0.06864966816273022,0.0012892959854315417,0.0341224939517056,703.8707106843381,684.5486262018417,0.6348046880831911,0.028242092112444023,0.013798495571796144,0.009619925990091158,387.82362262212706
2397.7737534679777,645.8326301000052,1980,17991,0.0005176849483098918,0.07204603718750237,0.0004678789506880845,0.03280372433493128,387.1561558715322,146.72758541003995,0.2774885082556406,0.02166397985283278,0.019099380491984185,0.02098755335143841,129.00097151149274
